Timestamp,X_ACR_Mot.PV,X_ACR_Mot.SV,X_ACR_Mot.TV,X_ACR_Pmp.PV,X_ACR_Pmp.SV,X_ACR_Pmp.TV,X_Temp.SV,X_Pres.SV,Barometer,Temperature,segment_id
2024-10-30 10:30:36,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:37,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:38,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:39,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:40,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:41,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:42,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:43,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:44,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:45,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:46,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:47,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:48,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:49,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:50,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:51,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:52,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:53,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:54,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:55,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:56,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:57,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:58,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:30:59,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:00,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:01,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:02,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:03,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:04,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:05,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:06,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.91247559,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:07,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:08,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:09,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.5630703,A_Day3_seg1
2024-10-30 10:31:10,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:11,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:12,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:13,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:14,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:15,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.740777612,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:16,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:17,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:18,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:19,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:20,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.62611,22.64918137,A_Day3_seg1
2024-10-30 10:31:21,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:22,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:23,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:24,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:25,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:26,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:27,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:28,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:29,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:30,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:31,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:32,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:33,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:34,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:35,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:36,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:37,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:38,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:39,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:40,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:41,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:42,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:43,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:44,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:45,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:46,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:47,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:48,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:49,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:50,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:51,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:52,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:53,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:54,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:55,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:56,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:57,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:58,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:31:59,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:00,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:01,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:02,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:03,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.95092773,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:04,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:05,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:06,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:07,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:08,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:09,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:10,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:11,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:12,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:13,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:14,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.742541611,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:15,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.64918137,A_Day3_seg1
2024-10-30 10:32:16,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.75640678,A_Day3_seg1
2024-10-30 10:32:17,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.75640678,A_Day3_seg1
2024-10-30 10:32:18,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.75640678,A_Day3_seg1
2024-10-30 10:32:19,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.75640678,A_Day3_seg1
2024-10-30 10:32:20,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.75640678,A_Day3_seg1
2024-10-30 10:32:21,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.64917,22.75640678,A_Day3_seg1
2024-10-30 10:32:22,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:23,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:24,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:25,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:26,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:27,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:28,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:29,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:30,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:31,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:32,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:33,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:34,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:35,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:36,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:37,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:38,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:39,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:40,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:41,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:42,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:43,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:44,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:45,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
2024-10-30 10:32:46,0.001333523,0.504344523,20.6015625,0.000870874,0.566808283,25.609375,20.93438721,0.729499996,1021.645164,22.75640678,A_Day3_seg1
